"com","id_noeud","POPULATION"
"31482","84233",209
"31178","138600",208
"31115","93823",62
"25334","59294",2020
"31456","36705",47
"31251","36706",157
"31543","193024",117
"31593","173005",85
"31436","178493",381
"31250","131024",686
"31538","179043",200
"31071","123090",425
"31104","107295",684
"31320","134341",1008
"31303","198546",2869
"31361","167638",533
"31517","155780",2049
"31027","673",224
"31442","213285",443
"31345","185309",2278
"31033","134349",9252
"31332","162889",227
"10197","173487",197
"31396","155787",3478
"31380","50610",453
"31354","66812",64
"31546","132552",108
"11359","13283",410
"11166","62888",57
"31054","185329",179
"31262","66903",375
"31368","75019",215
"11026","75832",172
"11243","206071",524
"11002","83628",157
"11178","75854",1173
"11382","194426",373
"11383","197044",312
"11385","206429",275
"11300","172833",158
"11313","83625",306
"11361","135891",756
"11284","205144",487
"11175","135894",488
"11407","155947",273
"11428","62089",280
"11089","62088",395
"11156","71871",110
"11339","57399",521
"11150","71907",444
"11413","219807",509
"11367","86612",922
"11372","215290",397
"11079","220038",191
"11411","127227",163
"11368","163452",113
"11205","204787",114
"11222","113667",191
"11174","224137",50
"11319","122288",68
"11395","22733",33
"11154","9733",57
"11056","22907",168
"34097","158233",457
"34075","90954",367
"34020","48579",395
"34007","163224",455
"34006","69800",269
"34059","64329",320
"34170","18657",249
"34004","185667",212
"26163","12811",66
"34089","46877",1346
"34161","12258",4034
"34155","72842",1991
"34148","192116",4074
"34092","2630",995
"34225","103392",2843
"34073","69961",2260
"68111","127740",829
"65042","68744",541
"64435","149976",214
"65464","129906",514
"13055","37780",NA
"68123","10823",816
"83077","220441",2073
"83127","70803",2732
"83088","131931",2573
"68255","48187",1355
"83092","116428",3689
"83033","156901",3445
"64260","208810",16887
"64130","160324",1167
"64545","206334",9316
"40231","29110",935
"38075","131677",2912
"64317","71113",1816
"64527","189872",1351
"64143","36125",152
"12299","146047",716
"64160","81744",6672
"48170","211949",180
"12167","232088",720
"17360","210501",3323
"12200","227880",1050
"38205","96374",2613
"26086","89002",556
"64377","952",845
"64134","182607",369
"64277","16887",475
"64476","178594",475
"64294","111147",149
"17448","106863",1161
"64362","192042",373
"64105","32891",242
"64493","6870",1854
"64235","192040",309
"17193","174752",2439
"46173","144534",786
"64056","29517",148
"80369","220732",233
"64243","233771",205
"64146","177928",337
"64204","220327",340
"66223","110617",220
"46330","126511",1345
"68089","170622",1682
"64251","75348",245
"64096","168307",167
"64531","16100",31
"64242","16101",65
"64466","16107",250
"64414","153048",131
"64434","138103",43
"64032","146812",211
"64033","146814",137
"64176","22990",175
"64149","112399",213
"64099","159402",101
"64512","1448",265
"64301","59782",1201
"64556","106841",357
"64306","59780",703
"71185","207956",347
"64443","17101",872
"64005","146333",527
"64290","203767",588
"64142","35000",811
"66093","61748",2148
"64448","53016",1578
"64080","11723",778
"64549","35966",1297
"64511","150541",3118
"64519","170596",3973
"18163","92811",300
"64415","177925",1396
"64342","192651",239
"64095","164543",614
"66130","55773",1333
"85145","146839",957
"16150","93011",1607
"16186","60733",613
"05036","160354",1110
"64028","97810",154
"64515","116513",243
"65476","163431",54
"64454","154678",164
"16317","57676",458
"64309","223054",196
"65119","233069",377
"65390","13825",413
"65460","82264",4990
"65035","34532",511
"65121","95580",427
"65273","36522",201
"65375","180648",1478
"65311","744",92
"32464","180658",825
"32050","183116",107
"32283","183119",291
"65178","185290",46
"32086","66942",92
"65170","25617",72
"32373","88656",229
"32281","2046",109
"32355","2048",87
"32278","166351",111
"32028","199551",111
"32419","208681",112
"32177","213841",161
"43261","23691",568
"32363","166350",115
"32015","47960",93
"32409","47964",84
"32304","144782",281
"32250","29569",87
"32260","147375",90
"32141","173342",105
"31347","82222",159
"31443","154498",300
"32069","56961",60
"32124","108474",184
"31239","82227",1861
"31343","154592",65
"31072","84331",77
"32289","223386",239
"31333","215709",88
"31201","154377",61
"32206","23082",206
"31520","68419",113
"31283","79838",282
"31423","223225",297
"31454","72988",3496
"31299","7915",3550
"66175","61747",2752
"31065","145362",2863
"31181","185172",1900
"31287","92883",2792
"31486","145304",1069
"31334","64448",1224
"31052","118190",1529
"31263","118188",2648
"31572","63083",2580
"31574","50328",2413
"31233","63102",1004
"31437","81015",92
"31024","81012",421
"31401","81014",372
"31240","66759",564
"31374","25814",925
"31589","92641",1382
"31576","202241",300
"31210","196942",1279
"31377","137294",672
"31310","155804",352
"31566","111479",527
"31450","74956",518
"11074","123578",266
"11252","83624",325
"31185","111478",131
"31393","74969",167
"11362","208521",189
"11292","207700",159
"11399","210612",102
"31569","174077",362
"11054","162023",264
"81055","86605",282
"81016","158509",177
"11182","108099",165
"35096","130466",2267
"11221","10766",269
"04158","145341",441
"11075","122411",108
"11297","205789",152
"11200","85155",126
"34098","165686",158
"34326","228250",75
"34228","175208",84
"34269","172239",145
"34339","185755",155
"34021","223302",288
"34201","60009",293
"34070","103326",577
"34065","60188",575
"35093","198973",9839
"34245","72857",1812
"68102","105980",470
"34084","187602",1709
"34140","103894",2922
"34191","208545",496
"34310","205765",2849
"34139","50964",1429
"34025","233632",1827
"34300","205038",4368
"34325","4091",1550
"34289","184381",2324
"34101","132280",4969
"34203","113635",1462
"13078","8990",8565
"34301","218397",44270
"13033","101013",5365
"13088","119073",4557
"68106","194621",283
"13073","144436",5431
"13075","89492",10689
"13086","104513",8776
"13031","87645",3101
"68171","170617",959
"91195","102751",846
"83076","112842",858
"83087","189086",4166
"83111","54061",1862
"83067","62524",4273
"83075","29099",641
"50370","47331",580
"46334","208619",1535
"83115","176964",13835
"46231","5674",2032
"35299","1714",3852
"35241","117853",2312
"64282","81239",1116
"64255","154890",543
"46058","185248",406
"18264","48106",75
"35048","194920",487
"64086","178582",1006
"18024","102554",86
"64051","173114",383
"68175","190514",1894
"64368","153558",236
"18282","165825",561
"64151","7928",101
"66082","221656",441
"71221","115796",3661
"64263","22363",153
"64440","183441",384
"64349","159391",471
"64179","25285",139
"64367","7360",926
"64541","1106",301
"64003","51355",232
"64300","227969",725
"64144","130797",145
"68044","183034",816
"64078","160424",243
"64048","130798",85
"64184","34997",545
"18201","24164",770
"35222","14011",1960
"64183","53108",509
"18218","57936",610
"85129","147310",3340
"64070","156267",316
"35034","45598",1135
"64470","170602",617
"18189","53084",449
"14592","203591",1323
"14143","59808",1377
"10033","101060",5080
"91477","15056",31264
"35232","116322",374
"71157","205983",1880
"64208","194017",375
"64524","34877",370
"64523","195016",739
"86138","61972",275
"86070","159272",7086
"64098","11031",72
"65462","199039",244
"65248","207303",247
"64395","67162",142
"65304","225469",2446
"65262","13816",417
"65330","101288",198
"85187","93612",828
"65243","154403",494
"65196","100113",108
"32427","183118",60
"32152","169598",336
"65013","84102",58
"65061","119069",56
"65114","222821",92
"32455","116495",184
"32275","8505",46
"32225","91848",109
"32020","170360",267
"32252","53280",1219
"32042","201551",130
"32375","70585",118
"32104","193683",159
"32361","193681",136
"32216","207345",139
"32242","144791",1534
"32169","174420",164
"32327","213229",100
"32266","172021",158
"32438","172010",95
"81123","99891",96
"32309","214127",124
"32284","213471",69
"32276","196598",79
"32421","37430",141
"32261","52413",358
"31189","37544",198
"31266","167115",222
"31464","29810",302
"31087","37455",308
"31051","29814",354
"35155","30022",657
"31101","109435",456
"31475","73005",1210
"31269","30176",1418
"31253","7920",2327
"35147","15222",988
"31533","31778",2116
"31580","168532",884
"31421","221592",4514
"31025","63080",810
"31227","131909",887
"31248","104251",5140
"31448","126856",499
"31429","189997",2125
"31171","132042",276
"31366","66758",576
"31162","92650",1039
"31151","189995",744
"31161","118070",915
"31384","148642",1187
"31004","74399",2486
"31058","95627",107
"31048","162469",3221
"31381","159266",2143
"31328","25702",325
"31249","19120",1139
"31102","65546",217
"31540","61109",247
"31560","174137",449
"31329","167710",197
"31060","61194",106
"31570","74781",269
"31491","42789",379
"31400","160041",76
"31463","185356",255
"81100","104545",378
"81027","193693",167
"81049","193691",378
"81237","142746",183
"81288","148312",2715
"81160","175359",420
"81002","108082",2574
"81163","60900",10118
"81238","103388",1646
"81231","114776",364
"81278","141132",183
"81121","48716",295
"81115","72848",1418
"34331","54496",92
"34193","97899",186
"34218","105977",298
"56021","78241",1439
"34224","207981",1245
"34178","104141",2979
"34223","213878",1040
"67505","107919",385
"34085","124172",389
"34094","53673",1012
"68247","170619",1294
"34001","119437",1567
"34149","139012",610
"34311","22656",1539
"34009","188492",1652
"34056","232516",1149
"34017","146684",464
"34024","97482",2544
"34039","208262",1736
"34023","97484",6878
"13039","202707",15814
"13098","213402",5870
"86184","71438",902
"13054","134417",33986
"13106","181271",10713
"86183","220673",1680
"13020","159650",2123
"13101","159647",3241
"13013","60768",1861
"13016","87652",6046
"83026","30295",1929
"83057","232687",3327
"83031","42180",4345
"64249","215314",1281
"64122","126050",24993
"64125","173272",6566
"64024","198728",39184
"64100","73222",2559
"64558","183412",2483
"64038","129929",3141
"67482","197286",275718
"64304","38355",2139
"64546","32996",2218
"85047","207435",19501
"64094","169352",1723
"18149","114901",586
"64161","130323",879
"64205","69857",247
"64170","43661",202
"64291","44912",342
"64082","44911",124
"64168","183735",672
"64474","34605",153
"18229","27793",631
"67067","172924",10094
"68262","197883",847
"17004","155303",245
"64131","25284",607
"64430","90532",10569
"64382","199229",332
"51201","2360",142
"64042","189013",729
"64259","164748",740
"64057","41679",1839
"67434","227432",2967
"14394","66796",452
"68292","193349",2326
"01077","9632",181
"14326","36121",849
"67465","75997",2201
"90033","211088",5818
"64560","53010",180
"68344","92501",442
"35065","139261",1945
"64077","86361",140
"14667","142538",231
"71190","129129",2295
"49369","108186",1256
"88391","22471",708
"64536","13888",826
"64385","163662",262
"14593","147723",607
"27679","208331",6464
"52500","128440",620
"64307","33843",204
"14322","43085",246
"35187","88094",1316
"81014","34240",525
"64323","197493",94
"68343","57098",2080
"77260","92879",1802
"77379","200392",11940
"64394","54814",80
"88218","191032",2732
"64262","196921",284
"14076","103071",5578
"14598","119447",188
"57463","206244",118634
"65264","134427",306
"65429","30104",211
"65137","43106",98
"65240","43107",418
"65174","7121",101
"88367","96469",5505
"32233","16268",1252
"32383","178708",140
"32367","16682",67
"32265","130409",105
"32238","130411",104
"32045","174775",479
"32394","70584",324
"81008","74954",282
"32186","172022",75
"32428","29630",66
"32061","212442",162
"32051","9806",125
"32321","96197",266
"32407","214342",161
"32297","126782",363
"32171","175706",152
"32410","9803",2401
"32098","76434",300
"32322","76416",179
"32295","211628",159
"31166","186400",249
"31518","108032",555
"31481","37436",2053
"31075","132071",1049
"85096","127823",4663
"31187","131875",11786
"31157","40507",16638
"31547","76069",7954
"31203","47485",8620
"31588","22464",8960
"77285","182886",20713
"31458","131813",4244
"31259","101484",2036
"31420","218782",2737
"31578","63078",921
"31575","151477",1147
"31411","22715",830
"31506","19141",11243
"31340","151478",261
"31035","161926",3564
"31409","180529",2022
"31113","518",12388
